datetime,province/state,country/region,lat,long,status,cases
2020-01-22,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-23,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-24,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-25,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-26,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-27,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-28,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-29,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-30,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-01-31,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-01,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-02,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-03,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-04,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-05,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-06,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-07,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-08,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-09,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-10,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-11,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-12,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-13,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-14,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-15,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-16,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-17,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-18,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-19,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-20,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-21,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-22,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-23,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-24,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-25,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-26,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-27,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-28,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-02-29,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-01,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-02,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-03,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-04,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-05,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-06,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-07,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-08,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-09,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-10,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-11,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-12,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-13,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-14,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-15,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-16,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-17,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-18,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-19,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-20,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-21,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-22,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-23,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-24,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-25,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-26,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-27,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-28,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-29,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-30,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-03-31,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-04-01,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-04-02,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-04-03,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-04-04,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-04-05,,Sao Tome and Principe,0.18636,6.613081,confirmed,0
2020-04-06,,Sao Tome and Principe,0.18636,6.613081,confirmed,4
2020-04-07,,Sao Tome and Principe,0.18636,6.613081,confirmed,4
2020-01-22,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-23,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-24,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-25,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-26,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-27,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-28,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-29,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-30,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-01-31,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-01,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-02,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-03,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-04,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-05,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-06,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-07,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-08,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-09,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-10,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-11,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-12,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-13,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-14,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-15,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-16,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-17,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-18,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-19,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-20,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-21,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-22,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-23,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-24,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-25,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-26,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-27,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-28,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-02-29,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-01,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-02,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-03,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-04,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-05,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-06,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-07,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-08,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-09,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-10,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-11,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-12,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-13,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-14,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-15,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-16,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-17,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-18,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-19,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-20,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-21,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-22,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-23,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-24,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-25,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-26,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-27,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-28,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-29,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-30,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-03-31,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-04-01,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-04-02,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-04-03,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-04-04,,Western Sahara,24.2155,-12.8858,confirmed,0
2020-04-05,,Western Sahara,24.2155,-12.8858,confirmed,4
2020-04-06,,Western Sahara,24.2155,-12.8858,confirmed,4
2020-04-07,,Western Sahara,24.2155,-12.8858,confirmed,4
2020-01-22,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-23,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-24,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-25,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-26,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-27,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-28,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-29,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-30,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-01-31,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-01,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-02,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-03,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-04,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-05,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-06,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-07,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-08,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-09,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-10,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-11,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-12,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-13,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-14,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-15,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-16,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-17,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-18,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-19,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-20,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-21,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-22,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-23,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-24,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-25,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-26,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-27,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-28,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-02-29,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-01,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-02,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-03,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-04,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-05,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-06,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-07,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-08,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-09,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-10,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-11,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-12,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-13,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-14,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-15,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-16,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-17,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-18,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-19,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-20,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-21,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-22,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-23,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-24,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-25,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-26,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-27,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-28,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-29,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-30,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-03-31,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-04-01,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-04-02,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-04-03,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-04-04,,South Sudan,6.877000000000002,31.307,confirmed,0
2020-04-05,,South Sudan,6.877000000000002,31.307,confirmed,1
2020-04-06,,South Sudan,6.877000000000002,31.307,confirmed,1
2020-04-07,,South Sudan,6.877000000000002,31.307,confirmed,2
2020-01-22,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-23,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-24,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-25,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-26,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-27,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-28,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-29,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-30,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-01-31,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-01,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-02,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-03,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-04,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-05,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-06,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-07,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-08,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-09,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-10,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-11,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-12,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-13,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-14,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-15,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-16,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-17,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-18,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-19,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-20,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-21,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-22,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-23,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-24,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-25,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-26,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-27,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-28,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-02-29,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-01,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-02,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-03,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-04,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-05,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-06,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-07,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-08,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-09,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-10,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-11,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-12,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-13,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-14,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-15,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-16,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-17,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-18,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-19,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-20,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-21,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-22,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-23,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-24,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-25,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-26,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-27,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-28,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-29,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-30,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-03-31,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-04-01,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-04-02,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-04-03,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-04-04,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,0
2020-04-05,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,1
2020-04-06,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,1
2020-04-07,Saint Pierre and Miquelon,France,46.8852,-56.3159,confirmed,1
2020-01-22,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-23,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-24,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-25,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-26,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-27,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-28,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-29,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-30,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-01-31,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-01,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-02,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-03,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-04,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-05,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-06,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-07,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-08,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-09,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-10,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-11,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-12,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-13,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-14,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-15,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-16,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-17,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-18,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-19,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-20,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-21,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-22,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-23,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-24,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-25,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-26,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-27,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-28,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-02-29,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-01,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-02,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-03,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-04,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-05,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-06,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-07,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-08,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-09,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-10,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-11,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-12,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-13,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-14,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-15,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-16,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-17,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-18,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-19,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-20,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-21,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-22,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-23,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
2020-03-24,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,confirmed,0
